"","Game_ID","Home_Team","Away_Team","Game_Date","Tot_Viewers","Month","Day","gameType","All_Star_Count","Is_Lebron_Playing","Has_Top_Five_Player","Time_Zone_Of_Game","Median_Views_Per_Matchup","Predicted_Average_Views_Per_Matchup_All","Is_Sat_or_Sun","Predicted_Average_Views_Per_Matchup_By_Month","revisedDate","bestRankAmongTeams","medianDeviation","averageDeviation","monthAverageDeviation"
"127",21600156,"POR","CHI","11/15/2016",18934,11,"Tuesday","R",2,"NO","NO","PACIFIC",18934,15273.7313432836,"NO",15213.8734177215,"2016-11-15",2,0,0.193317241825099,0.196478640661164
"128",21600157,"LAL","BKN","11/15/2016",25781,11,"Tuesday","R",1,"NO","NO","PACIFIC",25928,21512,"NO",22874.0625,"2016-11-15",5,0.00570187347271246,0.16558706023816,0.112755032776075
"129",21600158,"PHI","WAS","11/16/2016",15267,11,"Wednesday","R",1,"NO","NO","EAST",15489,19598.6,"NO",21474.447761194,"2016-11-16",19,0.0145411672234231,0.283723062815222,0.406592504172007
"130",21600159,"ORL","NOP","11/16/2016",8359,11,"Wednesday","R",1,"NO","YES","EAST",9184.5,12284.847826087,"NO",12796.6506024096,"2016-11-16",14,0.098755832037325,0.469655201111013,0.530882952794549
"131",21600161,"BOS","DAL","11/16/2016",11430,11,"Wednesday","R",1,"NO","NO","EAST",16106,22926.25,"NO",22790.7564102564,"2016-11-16",10,0.40909886264217,1.00579615048119,0.993941943154542
"132",21600164,"OKC","HOU","11/16/2016",30143,11,"Wednesday","R",3,"NO","YES","CENTRAL",40172.5,25807.0962962963,"NO",26510.6923076923,"2016-11-16",7,0.332730650565637,0.143844464841048,0.120502527694911
"133",21600165,"TOR","GSW","11/16/2016",39188,11,"Wednesday","R",5,"NO","YES","EAST",39188,16713.4820143885,"NO",17227.5411764706,"2016-11-16",3,0,0.573505103235978,0.560387333457421
"134",21600166,"DEN","PHX","11/16/2016",6777,11,"Wednesday","R",0,"NO","NO","MOUNTAIN",5180.5,12570.0833333333,"NO",12062.825,"2016-11-16",17,0.235576213663863,0.854815306674537,0.779965323889627
"135",21600167,"LAC","MEM","11/16/2016",21758,11,"Wednesday","R",1,"NO","NO","PACIFIC",18677,15720.2028985507,"NO",16329.9882352941,"2016-11-16",1,0.141603088519165,0.277497798577501,0.249471999480921
"136",21600168,"SAC","SAS","11/16/2016",14713,11,"Wednesday","R",3,"NO","NO","PACIFIC",13531,12237.7954545455,"NO",12285.3815789474,"2016-11-16",3,0.0803371168354516,0.168232484568378,0.164998193505922
"137",21600169,"WAS","NYK","11/17/2016",23430,11,"Thursday","R",2,"NO","NO","EAST",16789,15338.3970588235,"NO",15681.2432432432,"2016-11-17",5,0.28344003414426,0.345352238206422,0.330719451846212
"138",21600171,"HOU","POR","11/17/2016",15024,11,"Thursday","R",1,"NO","YES","CENTRAL",14171,19868.5259259259,"NO",18689.7294117647,"2016-11-17",1,0.0567758253461129,0.322452471107956,0.243991574265489
"139",21600172,"MIN","PHI","11/17/2016",12168,11,"Thursday","R",0,"NO","NO","CENTRAL",18083.5,16818.802919708,"NO",16728.7710843373,"2016-11-17",7,0.486152202498356,0.382215887549969,0.374816821526738
"140",21600173,"UTA","CHI","11/17/2016",17728,11,"Thursday","R",2,"NO","NO","MOUNTAIN",11276,12989.6086956522,"NO",12508.2771084337,"2016-11-17",1,0.3639440433213,0.267282902997959,0.294433827367231
"141",21600174,"CHA","ATL","11/18/2016",18471,11,"Friday","R",2,"NO","NO","EAST",13940,13155.2125984252,"NO",14887.2972972973,"2016-11-18",2,0.245303448649234,0.287790991368892,0.19401779560948
"142",21600175,"CLE","DET","11/18/2016",22137,11,"Friday","R",2,"YES","YES","EAST",24181.5,34747.8294573643,"NO",35420.0410958904,"2016-11-18",2,0.0923566878980892,0.569672017769542,0.600037995025993
"143",21600177,"NOP","POR","11/18/2016",9482,11,"Friday","R",1,"NO","YES","CENTRAL",10550,15234.5474452555,"NO",15788.0731707317,"2016-11-18",6,0.112634465302679,0.606680810509963,0.665057284405369
"144",21600179,"BOS","GSW","11/18/2016",31186,11,"Friday","R",4,"NO","YES","EAST",54017,22926.25,"NO",22790.7564102564,"2016-11-18",2,0.732091323029565,0.264854421855961,0.269199114658616
"145",21600180,"DAL","MEM","11/18/2016",7881,11,"Friday","R",0,"NO","NO","CENTRAL",7947,12483.2945736434,"NO",13308.8421052632,"2016-11-18",11,0.00837457175485344,0.583973426423475,0.688725048250623
"146",21600181,"DEN","TOR","11/18/2016",15187,11,"Friday","R",2,"NO","NO","MOUNTAIN",15187,12570.0833333333,"NO",12062.825,"2016-11-18",6,0,0.17231294308729,0.205713768354514
"147",21600182,"LAL","SAS","11/18/2016",26190,11,"Friday","R",3,"NO","NO","PACIFIC",23835,21512,"NO",22874.0625,"2016-11-18",2,0.0899198167239404,0.178617793050783,0.126610824742268
"148",21600183,"SAC","LAC","11/18/2016",14178,11,"Friday","R",2,"NO","NO","PACIFIC",12332,12237.7954545455,"NO",12285.3815789474,"2016-11-18",1,0.13020172097616,0.136846138062812,0.133489802585176
"149",21600184,"HOU","UTA","11/19/2016",23656,11,"Saturday","R",1,"NO","YES","CENTRAL",15382.5,19868.5259259259,"YES",18689.7294117647,"2016-11-19",5,0.349742137301319,0.160106276381217,0.209937038731624
"150",21600185,"NOP","CHA","11/19/2016",22051,11,"Saturday","R",1,"NO","YES","CENTRAL",15441.5,15234.5474452555,"YES",15788.0731707317,"2016-11-19",3,0.299736973379892,0.309122151138022,0.284020082049263
"151",21600186,"WAS","MIA","11/19/2016",12463,11,"Saturday","R",3,"NO","NO","EAST",16478,15338.3970588235,"YES",15681.2432432432,"2016-11-19",14,0.322153574580759,0.230714680159153,0.258223801913122
"152",21600187,"ORL","DAL","11/19/2016",9890,11,"Saturday","R",0,"NO","NO","EAST",7214,12284.847826087,"YES",12796.6506024096,"2016-11-19",10,0.270576339737108,0.242148415175628,0.293897937554058
"153",21600188,"DET","BOS","11/19/2016",15869,11,"Saturday","R",2,"NO","NO","EAST",19941,13128.0454545455,"YES",14489.4266666667,"2016-11-19",8,0.256600920032768,0.172723835494016,0.0869351145839898
"154",21600189,"PHI","PHX","11/19/2016",11301,11,"Saturday","R",0,"NO","NO","EAST",14485.5,19598.6,"YES",21474.447761194,"2016-11-19",12,0.281789222192726,0.734235908326697,0.90022544564145
"155",21600190,"MEM","MIN","11/19/2016",13000,11,"Saturday","R",0,"NO","NO","CENTRAL",17426.5,11201.5538461538,"YES",11282.4605263158,"2016-11-19",5,0.3405,0.13834201183432,0.132118421052632
"156",21600191,"MIL","GSW","11/19/2016",37770,11,"Saturday","R",3,"NO","YES","CENTRAL",35333,15740.7731092437,"YES",16752.661971831,"2016-11-19",2,0.0645221074927191,0.583246674364742,0.556455865188483
"157",21600193,"NYK","ATL","11/20/2016",26525,11,"Sunday","R",3,"NO","NO","EAST",19835,17971.8489208633,"YES",18895.3164556962,"2016-11-20",1,0.252214891611687,0.322456214105059,0.287641226929455
"158",21600194,"BKN","POR","11/20/2016",17475,11,"Sunday","R",0,"NO","NO","EAST",15088.5,12836.2480620155,"YES",13516.1369863014,"2016-11-20",5,0.13656652360515,0.265450754677224,0.226544378466302
"159",21600195,"OKC","IND","11/20/2016",33431,11,"Sunday","R",3,"NO","YES","CENTRAL",28596,25807.0962962963,"YES",26510.6923076923,"2016-11-20",2,0.144626245101852,0.228048927752795,0.207002712820666
"160",21600197,"DEN","UTA","11/20/2016",7274,11,"Sunday","R",0,"NO","NO","MOUNTAIN",7274,12570.0833333333,"YES",12062.825,"2016-11-20",5,0,0.728084043625699,0.658348226560352
"161",21600198,"LAL","CHI","11/20/2016",29265,11,"Sunday","R",3,"NO","NO","PACIFIC",29847,21512,"YES",22874.0625,"2016-11-20",2,0.0198872373141978,0.264923970613361,0.218381599179908
"162",21600199,"PHI","MIA","11/21/2016",17913,11,"Monday","R",2,"NO","NO","EAST",17913,19598.6,"NO",21474.447761194,"2016-11-21",13,0,0.0940992575224696,0.198819168268522
"163",21600200,"WAS","PHX","11/21/2016",10283,11,"Monday","R",1,"NO","NO","EAST",9957,15338.3970588235,"NO",15681.2432432432,"2016-11-21",13,0.0317028104638724,0.491626671090492,0.524967737357118
"164",21600202,"IND","GSW","11/21/2016",29362,11,"Monday","R",4,"NO","YES","EAST",25476,13494.3043478261,"NO",14660.3580246914,"2016-11-21",2,0.132347932702132,0.540416036107006,0.50070301666469
"165",21600204,"MIL","ORL","11/21/2016",9893,11,"Monday","R",0,"NO","NO","CENTRAL",6816,15740.7731092437,"NO",16752.661971831,"2016-11-21",10,0.311027999595674,0.591102103431082,0.69338542118983
"166",21600205,"MIN","BOS","11/21/2016",16458,11,"Monday","R",1,"NO","NO","CENTRAL",20841.5,16818.802919708,"NO",16728.7710843373,"2016-11-21",8,0.266344634828047,0.0219226467194087,0.0164522471951239
"167",21600207,"LAC","TOR","11/21/2016",24465,11,"Monday","R",3,"NO","NO","PACIFIC",18666,15720.2028985507,"NO",16329.9882352941,"2016-11-21",1,0.237032495401594,0.357441124114011,0.332516319832654
"168",21600208,"NYK","POR","11/22/2016",29689,11,"Tuesday","R",1,"NO","NO","EAST",20120.5,17971.8489208633,"NO",18895.3164556962,"2016-11-22",3,0.322291084239954,0.394663042848755,0.363558339597285
"169",21600209,"ATL","NOP","11/22/2016",15326,11,"Tuesday","R",3,"NO","YES","EAST",13220.5,12830.5214285714,"NO",14181.2117647059,"2016-11-22",1,0.137380921310192,0.16282647601648,0.0746958263926737
"170",21600210,"DEN","CHI","11/22/2016",23234,11,"Tuesday","R",2,"NO","NO","MOUNTAIN",23234,12570.0833333333,"NO",12062.825,"2016-11-22",1,0,0.458978938911365,0.480811526211586
"171",21600211,"LAL","OKC","11/22/2016",36747,11,"Tuesday","R",3,"NO","YES","PACIFIC",23557,21512,"NO",22874.0625,"2016-11-22",3,0.358940865921028,0.414591667346994,0.377525716385011
"172",21600212,"PHI","MEM","11/23/2016",21969,11,"Wednesday","R",0,"NO","NO","EAST",14569.5,19598.6,"NO",21474.447761194,"2016-11-23",5,0.336815512767991,0.107897491920433,0.0225113677821462
"173",21600213,"CHA","SAS","11/23/2016",22375,11,"Wednesday","R",2,"NO","NO","EAST",18500.5,13155.2125984252,"NO",14887.2972972973,"2016-11-23",3,0.173162011173184,0.41205753750055,0.334645930847048
"174",21600214,"ORL","PHX","11/23/2016",6173,11,"Wednesday","R",0,"NO","NO","EAST",5538.5,12284.847826087,"NO",12796.6506024096,"2016-11-23",16,0.102786327555484,0.990093605392347,1.07300349949937
"175",21600215,"CLE","POR","11/23/2016",35224,11,"Wednesday","R",1,"YES","YES","EAST",49288,34747.8294573643,"NO",35420.0410958904,"2016-11-23",4,0.399273222802635,0.0135183551736219,0.00556555461873752
"176",21600216,"IND","ATL","11/23/2016",7431,11,"Wednesday","R",3,"NO","NO","EAST",6342.5,13494.3043478261,"NO",14660.3580246914,"2016-11-23",5,0.146480958148298,0.815947294822512,0.972864759075677
"177",21600218,"DET","MIA","11/23/2016",6105,11,"Wednesday","R",3,"NO","NO","EAST",12359,13128.0454545455,"NO",14489.4266666667,"2016-11-23",16,1.02440622440622,1.15037599583054,1.37337046137046
"178",21600219,"HOU","TOR","11/23/2016",14694,11,"Wednesday","R",3,"NO","YES","CENTRAL",19817,19868.5259259259,"NO",18689.7294117647,"2016-11-23",5,0.34864570573023,0.352152302022998,0.271929318889663
"179",21600221,"UTA","DEN","11/23/2016",5940,11,"Wednesday","R",0,"NO","NO","MOUNTAIN",8901,12989.6086956522,"NO",12508.2771084337,"2016-11-23",14,0.498484848484848,1.18680281071585,1.10577055697538
"180",21600222,"NOP","MIN","11/23/2016",14783,11,"Wednesday","R",1,"NO","YES","CENTRAL",11856,15234.5474452555,"NO",15788.0731707317,"2016-11-23",19,0.197997700060881,0.030545048045422,0.0679884442083277
"181",21600223,"GSW","LAL","11/23/2016",36581,11,"Wednesday","R",4,"NO","YES","PACIFIC",34562.5,34576.3823529412,"NO",34049.6666666667,"2016-11-23",2,0.0551789180175501,0.0547994217506035,0.0691980354100034
"182",21600224,"SAC","OKC","11/23/2016",14319,11,"Wednesday","R",3,"NO","YES","PACIFIC",16666.5,12237.7954545455,"NO",12285.3815789474,"2016-11-23",8,0.163943012780222,0.145345662787523,0.142022377334495
"183",21600225,"BOS","SAS","11/25/2016",28987,11,"Friday","R",3,"NO","NO","EAST",28987,22926.25,"NO",22790.7564102564,"2016-11-25",3,0,0.209085107116983,0.213759395237299
"184",21600226,"ORL","WAS","11/25/2016",14862,11,"Friday","R",1,"NO","NO","EAST",13713,12284.847826087,"NO",12796.6506024096,"2016-11-25",19,0.0773112636253532,0.173405475300299,0.13896846976116
"185",21600227,"CLE","DAL","11/25/2016",25988,11,"Friday","R",1,"YES","YES","EAST",25178,34747.8294573643,"NO",35420.0410958904,"2016-11-25",4,0.0311682314914576,0.337072089324471,0.362938321374881
"186",21600228,"NYK","CHA","11/25/2016",27379,11,"Friday","R",1,"NO","NO","EAST",18905,17971.8489208633,"NO",18895.3164556962,"2016-11-25",11,0.309507286606523,0.34359001713491,0.30986097170473
"187",21600230,"DET","LAC","11/25/2016",17516,11,"Friday","R",2,"NO","NO","EAST",17516,13128.0454545455,"NO",14489.4266666667,"2016-11-25",1,0,0.250511220909714,0.172789069041638
"188",21600231,"UTA","ATL","11/25/2016",6643,11,"Friday","R",2,"NO","NO","MOUNTAIN",8242.5,12989.6086956522,"NO",12508.2771084337,"2016-11-25",5,0.240779768177028,0.955382913691431,0.882925953399629
"189",21600232,"MIL","TOR","11/25/2016",15468,11,"Friday","R",2,"NO","NO","CENTRAL",14603,15740.7731092437,"NO",16752.661971831,"2016-11-25",7,0.0559219032841996,0.0176346721776375,0.0830528815510076
"190",21600233,"MEM","MIA","11/25/2016",6767,11,"Friday","R",2,"NO","NO","CENTRAL",6111.5,11201.5538461538,"NO",11282.4605263158,"2016-11-25",5,0.0968671494015073,0.655320503347694,0.667276566619741
"191",21600234,"IND","BKN","11/25/2016",4767,11,"Friday","R",1,"NO","NO","EAST",9598.5,13494.3043478261,"NO",14660.3580246914,"2016-11-25",16,1.0135305223411,1.8307749838108,2.07538452374478
"192",21600235,"DEN","OKC","11/25/2016",23764,11,"Friday","R",2,"NO","YES","MOUNTAIN",23807,12570.0833333333,"NO",12062.825,"2016-11-25",11,0.00180945968692139,0.471045138304438,0.492390801211917
"193",21600236,"PHX","MIN","11/25/2016",10789,11,"Friday","R",0,"NO","NO","MOUNTAIN",13776,12174.5109489051,"NO",12870.6049382716,"2016-11-25",24,0.27685605709519,0.128418847799157,0.192937708617259
"194",21600237,"POR","NOP","11/25/2016",11599,11,"Friday","R",1,"NO","YES","PACIFIC",10986,15273.7313432836,"NO",15213.8734177215,"2016-11-25",11,0.0528493835675489,0.31681449636034,0.311653885483362
"195",21600238,"LAL","GSW","11/25/2016",35529,11,"Friday","R",4,"NO","YES","PACIFIC",47099,21512,"NO",22874.0625,"2016-11-25",2,0.325649469447494,0.394522784204453,0.356186143713586
"196",21600239,"SAC","HOU","11/25/2016",9249,11,"Friday","R",2,"NO","YES","PACIFIC",9249,12237.7954545455,"NO",12285.3815789474,"2016-11-25",7,0,0.323147957027295,0.328292959125026
"197",21600240,"WAS","SAS","11/26/2016",19953,11,"Saturday","R",3,"NO","NO","EAST",16781.5,15338.3970588235,"YES",15681.2432432432,"2016-11-26",2,0.158948529043252,0.231273640113089,0.214090951574037
"198",21600241,"CHA","NYK","11/26/2016",28648,11,"Saturday","R",1,"NO","NO","EAST",18252.5,13155.2125984252,"YES",14887.2972972973,"2016-11-26",5,0.362870008377548,0.540798219825985,0.480337290655638
"199",21600243,"MIA","MEM","11/26/2016",16264,11,"Saturday","R",2,"NO","NO","EAST",11947,14465.2941176471,"YES",14418.0240963855,"2016-11-26",3,0.265432857845548,0.11059431150719,0.113500731899561
"200",21600244,"GSW","MIN","11/26/2016",38532,11,"Saturday","R",3,"NO","YES","PACIFIC",32733,34576.3823529412,"YES",34049.6666666667,"2016-11-26",1,0.150498287137963,0.102657989386973,0.116327554586664
"201",21600245,"PHI","CLE","11/27/2016",34859,11,"Sunday","R",1,"YES","YES","EAST",47648,19598.6,"YES",21474.447761194,"2016-11-27",2,0.366877994205227,0.43777503657592,0.383962599007601
"202",21600247,"BKN","SAC","11/27/2016",9640,11,"Sunday","R",1,"NO","NO","EAST",9640,12836.2480620155,"YES",13516.1369863014,"2016-11-27",8,0,0.331561002283766,0.402088898993918
"203",21600248,"ORL","MIL","11/27/2016",8776,11,"Sunday","R",0,"NO","NO","EAST",10039,12284.847826087,"YES",12796.6506024096,"2016-11-27",8,0.143915223336372,0.399823134239626,0.458141590976486
"204",21600249,"IND","LAC","11/27/2016",15987,11,"Sunday","R",2,"NO","NO","EAST",15987,13494.3043478261,"YES",14660.3580246914,"2016-11-27",1,0,0.155920163393627,0.0829825467760456
"205",21600251,"POR","HOU","11/27/2016",14172,11,"Sunday","R",1,"NO","YES","PACIFIC",16127,15273.7313432836,"YES",15213.8734177215,"2016-11-27",3,0.137948066610217,0.0777400044653953,0.0735163292211063
"206",21600252,"LAL","ATL","11/27/2016",18956,11,"Sunday","R",3,"NO","NO","PACIFIC",17125,21512,"YES",22874.0625,"2016-11-27",3,0.0965921080396708,0.134838573538721,0.206692472040515
"207",21600253,"WAS","SAC","11/28/2016",16111,11,"Monday","R",2,"NO","NO","EAST",15672.5,15338.3970588235,"NO",15681.2432432432,"2016-11-28",10,0.0272174290857178,0.0479549960385122,0.0266747412796696
"208",21600254,"TOR","PHI","11/28/2016",9669,11,"Monday","R",2,"NO","NO","EAST",9669,16713.4820143885,"NO",17227.5411764706,"2016-11-28",3,0,0.728563658536404,0.781729359444678
"209",21600255,"NYK","OKC","11/28/2016",30631,11,"Monday","R",3,"NO","YES","EAST",31178.5,17971.8489208633,"NO",18895.3164556962,"2016-11-28",3,0.0178740491658777,0.413279066277193,0.383130930896928
"210",21600256,"MIA","BOS","11/28/2016",11282,11,"Monday","R",3,"NO","NO","EAST",18150.5,14465.2941176471,"NO",14418.0240963855,"2016-11-28",6,0.608801630916504,0.282156897504614,0.277967035666153
"211",21600257,"MEM","CHA","11/28/2016",5784,11,"Monday","R",0,"NO","NO","CENTRAL",5924,11201.5538461538,"NO",11282.4605263158,"2016-11-28",2,0.0242047026279391,0.936644855835727,0.95063287107811
"212",21600258,"MIN","UTA","11/28/2016",14293,11,"Monday","R",0,"NO","NO","CENTRAL",14510,16818.802919708,"NO",16728.7710843373,"2016-11-28",6,0.0151822570489051,0.176716079179181,0.170417063201382
"213",21600259,"GSW","ATL","11/28/2016",37234,11,"Monday","R",5,"NO","YES","PACIFIC",28101.5,34576.3823529412,"NO",34049.6666666667,"2016-11-28",1,0.245273137455014,0.0713760983794066,0.0855221929777444
"214",21600260,"CHA","DET","11/29/2016",13483,11,"Tuesday","R",1,"NO","NO","EAST",11351,13155.2125984252,"NO",14887.2972972973,"2016-11-29",5,0.158125046354669,0.0243111623210564,0.104153177875643
"215",21600262,"MIL","CLE","11/29/2016",30876,11,"Tuesday","R",1,"YES","YES","CENTRAL",33464.5,15740.7731092437,"NO",16752.661971831,"2016-11-29",3,0.0838353413654618,0.490193901112719,0.457421234232706
"216",21600263,"NOP","LAL","11/29/2016",14674,11,"Tuesday","R",2,"NO","YES","CENTRAL",18498.5,15234.5474452555,"NO",15788.0731707317,"2016-11-29",7,0.260631048112307,0.038200043972705,0.0759215735812804
"217",21600264,"SAS","ORL","11/29/2016",14272,11,"Tuesday","R",2,"NO","NO","CENTRAL",14272,19676.1617647059,"NO",19131.5512820513,"2016-11-29",1,0,0.378654832168293,0.340495465390364
"218",21600265,"UTA","HOU","11/29/2016",13192,11,"Tuesday","R",1,"NO","YES","MOUNTAIN",14980,12989.6086956522,"NO",12508.2771084337,"2016-11-29",4,0.135536688902365,0.0153419727371002,0.0518286000277642
"219",21600267,"BOS","DET","11/30/2016",14636,11,"Wednesday","R",2,"NO","NO","EAST",14636,22926.25,"NO",22790.7564102564,"2016-11-30",5,0,0.566428669035256,0.557171113026538
"220",21600268,"TOR","MEM","11/30/2016",12089,11,"Wednesday","R",2,"NO","NO","EAST",8829.5,16713.4820143885,"NO",17227.5411764706,"2016-11-30",2,0.269625279179419,0.382536356554594,0.425059241994424
"221",21600269,"CHI","LAL","11/30/2016",27306,11,"Wednesday","R",3,"NO","NO","CENTRAL",22881.5,16182.1640625,"NO",16047.0506329114,"2016-11-30",5,0.162033985204717,0.407376984453966,0.412325106829584
"222",21600270,"OKC","WAS","11/30/2016",23238,11,"Wednesday","R",3,"NO","YES","CENTRAL",24634.5,25807.0962962963,"NO",26510.6923076923,"2016-11-30",2,0.0600955331784147,0.110555826503843,0.140833647804988
"223",21600271,"MIN","NYK","11/30/2016",23718,11,"Wednesday","R",1,"NO","NO","CENTRAL",23718,16818.802919708,"NO",16728.7710843373,"2016-11-30",12,0,0.290884437148662,0.294680365783905
"224",21600272,"DAL","SAS","11/30/2016",14271,11,"Wednesday","R",2,"NO","NO","CENTRAL",15196,12483.2945736434,"NO",13308.8421052632,"2016-11-30",1,0.064816761264102,0.125268406303454,0.0674204957421934
"225",21600273,"DEN","MIA","11/30/2016",7407,11,"Wednesday","R",2,"NO","NO","MOUNTAIN",8575.5,12570.0833333333,"NO",12062.825,"2016-11-30",13,0.157756176589712,0.69705458800234,0.628570946402052
"226",21600274,"PHX","ATL","11/30/2016",9606,11,"Wednesday","R",2,"NO","NO","MOUNTAIN",10030,12174.5109489051,"NO",12870.6049382716,"2016-11-30",5,0.044139079741828,0.267386107527078,0.339850607773434
"227",21600275,"POR","IND","11/30/2016",9376,11,"Wednesday","R",1,"NO","NO","PACIFIC",8788,15273.7313432836,"NO",15213.8734177215,"2016-11-30",8,0.0627133105802048,0.629024247363863,0.622640082948114
"228",21600277,"BKN","MIL","12/1/2016",12311,12,"Thursday","R",0,"NO","NO","EAST",10096.5,12836.2480620155,"NO",12754.2876712329,"2016-12-01",8,0.179879782308505,0.0426649388364474,0.0360074462864817
"229",21600278,"MEM","ORL","12/1/2016",12176,12,"Thursday","R",0,"NO","NO","CENTRAL",11737.5,11201.5538461538,"NO",10324.2054794521,"2016-12-01",4,0.0360134691195795,0.0800300717679168,0.152085620938563
"230",21600279,"CLE","LAC","12/1/2016",41615,12,"Thursday","R",2,"YES","YES","EAST",41615,34747.8294573643,"NO",34662.9090909091,"2016-12-01",2,0,0.165016713748304,0.167057332910992
